warehouse,ItemCode,Description,Assortment,ItemGroup,ItemUnit,Stock,QtyToBeDelivered,CHK
1,200000021-ABIR,EXT/INT ACRYLIC    EMULSION BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,201013,RANG ROOFING COMPOUND GREY,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,201021,3307 SIGMA COAL TAR EPOXY COATING,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,202008,COLLACRAL PU-85,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,21000000023-ABIR,PLAIN GREY,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000007-ABIR,2 PACK P.U GLOS  CURING AGENT,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000019-ABIR,THINNER  303        SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000032-ABIR,KISS STICKER,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,26000000019-ABIR,BINDER SEALER BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,26000000027-ABIR,TVORY - 402,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,301009-NOVA,Plastic Pail 5LTR - Int/Ext paint,25-Jan-00,Nova Packing Material,EA, -   , -   ,-
1,301013,POLYTHENE BAG AHLIA PRINTED 10 KG,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301113-04,PLASTIC PAIL 20 LTS - WHITE COLOR PRINTED IN BLUE,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301116-04,"METAL PAIL-16 LTR PRINTED ""PRIME-GUARD""",13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301138,Polythane Bag 25Kg (L=80cm W= 45cm) LD transparent-Plain,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,411001-205,Caplast-R Drum 205 LT,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
1,411002-POW-BLK,CAPLAST SUPER SPECIAL-Bulk (Powder Admixture),2-Jan-00,Chemical Admixture Products,kg, -   , -   ,-
1,411003-P20,Caplast Super-R Sp Pail 20 Ltr,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
1,411011-P20,Caplast Super-M Pail 20 Ltr,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
1,411013-P20,CAPLAST SUPER FLOW 20LT Pail,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
1,411018-205,CORROSION INHIBTOR ADMIX-205LTR DRUM,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
1,411018-BLK,CORROSION INHIBITOR ADMIX-BULK,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,411021-205,CAPLAST SUPER FLOW 1000 -205 LTR DRUM,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
1,100,GRAVEL 9.5 MM,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,1008-NV001-P18LT,Nova Flat Alkyd   (NON KSS) 18 LTR PAIL,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,10081-ABIR,SUDARSHAN  YLO 1299  25 KG  PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,1009-NVC004-P01USG,Nova High Gloss (NON KSS) COLOR-004 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,1009-NVC005-P01LT,Nova High Gloss (NON KSS) COLOR-005 1LT,26-Jan-00,Nova Finished Goods,LT, -   , -   ,-
1,1009-NVC008-P01USG,Nova High Gloss (NON KSS) COLOR-008 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,1010-NVC028-P01USG,Nova Int  Emulsion(NON KSS) COLOR-028 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,101005,ETHYLENE GLYCOL,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101011,GASOIL/DIESEL,1-Jan-00,Raw Materials,LT," 22,255.63 "," 6,000.00 ",101011
1,101020-02,Emultex 1602,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101021-01,LIGNO SULPHONATE -  CHINA-MG-2,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101029,POWER CON - 200,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101034,GLOCOAT ATR,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101039,POWER FLOW - SD 510,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,1014-NV001-P01USG,Nova Red Oxide (NON KSS),26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,10149,MARBLE CHIPS (1-3),24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10161,BERMOCOLL E 481  FQ,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10200,AMMONIA (NH3),24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,102011,ALUMINUM PASTE,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,10292,1305-LS PHTHALOCYANINE GREEN,24-Jan-00,Nova Raw Material,LT, -   , -   ,-
1,103002-01,APP COMPUND C-90,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,103024,POLYESTER CARRIER 33/120,1-Jan-00,Raw Materials,LM, 0.00 ," 1,150.00 ",#N/A
1,103035,POLYESTER  33/150  ALYAF,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103037,POLYESTER 033/230,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103041,POLYESTER MAT 120 GM/M2,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,10327-ABIR,SILQUEST SILANE AP- 134 PRIMER  KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10339-ABIR,THIOKOL LIQUID POLY SULPHIDE LP-32   25 KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10341-ABIR,METHYL ETHYL KETOXIME  190 KG DM,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10346-ABIR,KULAC STSD 60 X SHORT OIL 190 KG BRL,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10351,KULAC LSN 51 W-70 (OLD KULACLOS 70W/HV LONG OIL ALKYD),24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10386-ABIR,ETERSOL 6924    200 KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10393,TALC 350-750 MIC,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,104005-03,BAYFERROX YELLOW 920,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104010-01,TYLOSE -MH 60001 P6,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104016,MOWILITH DM 2020P,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104022,MICRO SILICA(ELKEM),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104037,SILICA SAND - DRIED M-34,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104042-23,300 (BLUE HC),1-Jan-00,Raw Materials,LT, -   , -   ,-
1,104043,AMYLOTEX-PLUS,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104053,REDISPERSIBLE POWDER DA-1120,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104067-01,302 (CITRON YELLOW),1-Jan-00,Raw Materials,LT, -   , -   ,-
1,104069,TC-81 QUINOLINE YELLOW,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,105006,VIKING 1644,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,105025-01,CENOSPHERE SEPLITE 9760,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,105026,SILICA SAND 0.3-0.6 (LIANA),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106005-11,HARDNER G-A0432,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106005-15,HARDNER KH-819,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106009,ARALDITE GY 6020,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106013,ASP-170,1-Jan-00,Raw Materials,kg, 0.01 , -   ,#N/A
1,107024,<BLANK>,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107029-02,PROXEL 106,1-Jan-00,Raw Materials,kg, 0.02 , 11.01 ,#N/A
1,107037-01,NX795,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107037,TEXANOL,1-Jan-00,Raw Materials,kg, 0.00 , -   ,#N/A
1,107041,1306-LT PHTHALOCYANINE  GREEN,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,107052,NOVOCARB NO 20 C (NOT IN USE),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107055,TMTD PDR-D,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107062,Desmodur N-75,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107069,TALC 150 MIC,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,200000019-ABIR,ENAMEL Q.D BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,200000020-ABIR,ENAMEL Q.D SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,201009,CCC 200,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,202005,EMULTEN,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,202012,LIPATON AE4620,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,202014,Dolomite  20 micron,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,202020,Sigma Zinc Rich 109 ME 90% 8ltrs Packing(Part A 6.4ltrs),9-Jan-00,Trading Materials,Ltr, -   , -   ,-
1,21000000027-ABIR,ABER INT/EXT EMUL MINI SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000014-ABIR,THINNER 202       BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000023-ABIR,ACRYLIC SEALER     SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,301001-01,BARREL (NON-USEABLE) (METAL),13-Jan-00,Packing Materials,EA, 595.00 , -   ,#N/A
1,301006-02,"PLASTIC PAIL 20 LTR -PRINTED BLUE COLOR""BEST SBR""",13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301006,PLASTIC PAIL 20 LTR - BLUE COLOR PRINTED FOAMIX,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301020,METAL PAIL 18 LTR CAPMASTIC-PLANE,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301035-01,METAL PAIL 10 LITER PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301116-05,METAL PAIL 18 LTR PLAIN BALCK,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,10000013A-ABIR,BLUE SOLUTION,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,1009-NVC006-P01LT,Nova High Gloss (NON KSS) COLOR-006 1LT,26-Jan-00,Nova Finished Goods,LT, -   , -   ,-
1,1010-NVC030-P01USG,Nova Int  Emulsion(NON KSS) COLOR-030 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,1010-NVC035-P01USG,Nova Int  Emulsion(NON KSS) COLOR-035 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,101003,DEFOAMENT (FOAMASTER ESA 120),1-Jan-00,Raw Materials,kg, -   , 5.41 ,-
1,101004,SORBITOL SOLUTION,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101018,BORRESOL PBN,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101028-01,PNS-01,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101030,MIGHTY-21   ES,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101038,TITANIUM DIOXIDE NR-950 RUTILE,1-Jan-00,Raw Materials,kg, (0.00), -   ,-
1,10136-01,DOLOMITE 20 MIC,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10159-ABIR,BERMOCOLL E 320  FQ             20 KG  PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10170,VISCALEX  VG2,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10199,GLASCOL GH(Glycol GH),24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,102003,DEFOAMER BYK-034,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102010,BENTONITE,1-Jan-00,Raw Materials,kg, 0.00 , 163.00 ,#N/A
1,102012-02,BONDEX J-400,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102012-03,BONDEX J-76,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102021-01,SAPCO NXZ-DEFORMER,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,10223-ABIR,AEROSIL 200                             10 KG PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10233-ABIR,THIXATROL ST       25 KG BG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,103001,TEXBOND 190,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,10301,1314-VT IRON OXIDE RED,24-Jan-00,Nova Raw Material,LT, -   , -   ,-
1,103015,COLBACK S200,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103016,JOINING TAPE,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103028-01,HDPE FILM UN PRINTED 15MIC PERFORATED,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103030,POLYESTER CARRIER-33/200,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103038,POLYESTER 033/240,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103040,RECYCLING PLASTIC,1-Jan-00,Raw Materials,kg, 0.00 , 450.00 ,#N/A
1,103054,POLYESTER MAT 180 GSM,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,10351-ABIR,KULACLOS 70W      190 KG      BRL,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10355-ABIR,BRONZE PASTE STAPA  304  50 KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10378-ABIR,ETERAC 7106 X 58,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,104006,PIGMENT DARK BLUE,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104012,MOWILITH 200P,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104019-01,ELOTEX LDM 2021-P,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104019-02,ELOTEX MP 2100,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104020,CULMINAL C8564,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104042-21,301(RED OXIDE),1-Jan-00,Raw Materials,LT, -   , -   ,-
1,104048-01,PIGMENT -YELLOW BROWN -IF-02,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,104080,Pigment Ultra Marine Blue R-30,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,105013,NATRASOL 250 HHHR,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106005-18,HARDNER KH-500,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107001,NEVCIN EPX-L5,1-Jan-00,Raw Materials,kg, 0.00 , -   ,#N/A
1,107014,BYK 066,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107016,SODIUM PERBORATE (URAM),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107017,ISO STEARIC ACID,1-Jan-00,Raw Materials,kg, (0.00), -   ,-
1,107060-02,RHEOLOGY AGENT,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107063,Satintone 5 HB,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107066-02,SODIUM LIGNO SULPHONATE  - SAPI,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,109004,P.V.SEAL,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,109009,CAPTILE GROUT-25KG PIGMENTED,1-Jan-00,Raw Materials,EA, -   , -   ,-
1,200000015-ABIR,ENAMEL MEDIUM Q.D  BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,201004,CCC-100 CON.,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,202004,H.THERMAL OIL,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,202020-01,Sigma Zinc Rich 109 ME 90% 8ltrs Packing(Part B 1.6ltrs),9-Jan-00,Trading Materials,Ltr, -   , -   ,-
1,25000000027-ABIR,ORUNER - 75   SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,26000000013-ABIR,EXT/INT EMULSION COARSE SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,26000000020-ABIR,BINDER SEALER SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,26000000030-ABIR,CREAM -105,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,30000000024-ABIR,PLAIN METAL CAN                    1 LTR,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,30000000037-ABIR,PLAIN PLSTBG (NAPCO)             25 KG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,301003-NOVA,METAL PAIL 1 US GALLON,25-Jan-00,Nova Packing Material,EA, -   , -   ,-
1,301016,METAL PAIL 18 LTR CAPCOAT,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301018,METAL PAIL 18 LTR AC/500,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301029,PLASTIC PAIL 1 LITER,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301030,POLYTHENE BAG-CPTILE GROUT-10KG BAG,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301121-02,PG-10 METAL PAIL 5 LTR-PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301123,PG-10 METAL PAIL 1/2 LTR-PRINTED,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301130,CARDBOARD SHEET,13-Jan-00,Packing Materials,EA, -   , 15.00 ,-
1,301134,PAPER BAG PRINTED - 20KG,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301145,PAPER BAG PRINTED 50KG (BEST ENSABOND),13-Jan-00,Packing Materials,EA, -   , -   ,-
1,411003-BLK,CAPLAST SUPER-R SPECIAL BULK,2-Jan-00,Chemical Admixture Products,LT, -   , -   ,-
1,411008-P20,Caplast Ultra Pail 20 Ltr,2-Jan-00,Chemical Admixture Products,EA, -   , -   ,-
1,10000015A-ABIR,CHROME YELLOW 1622 W/B PASATE,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,1009-NVC011-P01USG,Nova High Gloss (NON KSS) COLOR-011 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,10093-ABIR,BLUE PST CROMTEX          20  KG SDRM,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,1010-NVC042-P01USG,Nova Int  Emulsion(NON KSS) COLOR-042 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,101009-01,LOW VISCOSITY MINERAL OIL,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101015-03,PREVENTOL D-6,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101020-04,VISICOL 1101,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101021,LIGNO SULPHONATE CA-SA,1-Jan-00,Raw Materials,kg, -   ," 3,600.19 ",-
1,101031,DEFOAMER -21,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101038-02,TITANIUM DIOXIDE PIGMENT TI-PURE,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,10111-ABIR,REDOX PST (INTISAR),27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10121,ASP 170,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10127,CACO3  100 MIC,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10132,CACO3  7C (#20C) or Novacarb 20C,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10177,DISPEX GA-40,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10181,SOYA LECITHIN,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,102021-04,Pulcra AFW Defoamer,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102021-09,SE 2646M,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,10204,ADDITOL VXL 4930,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10276-ABIR,CALCIUM CARBONATE  T.C.C 20  KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,103008,IPP POWDER,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,103034,POLYESTER  33/160  ALYAF,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,103048,POLYESTER CARRIER TYPE 032/120,1-Jan-00,Raw Materials,LM, -   , -   ,-
1,10324,PGMT PASTE NEBOTINT M-6113 RED,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10374-ABIR,UCAR U-413                 200  KG BRL,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10380-ABIR,NEBORES 261 60X  190 KG   BRL,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,104001-01,IRON OXIDE BLACK 330,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104009,ALUMINIUM POWDER,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104042-02,PIGMENT  BLACK - 722,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104042-03,PIGMENT PASTE -TC  21 -BLACK (CPS-21),1-Jan-00,Raw Materials,LT, (0.00), -   ,-
1,104042-15,TC-25 TITANIUM DIOXIDE WHITE,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,104042-18,PIGMENT PASTE - TCS-32,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,104046-01,VINNAPAS R1 5510  Z,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104064,COL.PASTE 10 G130 YELLOW,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104076,DELPOL 6150,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,104083,RAMADI CEMENT (KUWAIT CEMENT CO.),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,105005,ERTO LATEX,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,105021,MELMENT - F10,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,105025,FILLITE 52/75,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,105027,SODIUM NAPTHALENE SULFONATE,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106001-01,TAR COMPOUND CTC-15P-30,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106004-04,LAPOX ARD 13,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106004,RESIN YD-128,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106005-01,HARDNER KH-816,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106005-02,HARDNER TETA,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106006-27,Ancamine K54,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,106010,BARYTE,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107002,THIXATROL ST,1-Jan-00,Raw Materials,kg, 0.00 , -   ,#N/A
1,107005,CHLORINATED PARAFFINKG WAX-58%,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107018,SLIQUEST AP - 187,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107048,1313-US DISAZO YELLOW,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,107049,1314-VT IRON OXIDE RED,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,107067-01,Kondicryl SV 719X,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,107070,UCUR FLIMER IBT,1-Jan-00,Raw Materials,kg, -   , 110.10 ,-
1,109015,CRYOLITE,1-Jan-00,Raw Materials,LT, -   , -   ,-
1,109017,Melfores 701L,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,20000000029-ABIR,EXT/INT SEMISHINE  COAT BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,201008,INJECTION PACKER MOUNT GROUT,1-Jan-00,Raw Materials,EA, -   , -   ,-
1,201014-03,RANG ROOFING COMPOUND- GREEN,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,201014,RANG ROOFING COMPOUND SP (W),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,201022,ACRYLIC SEALANT (CAP MASTIC),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,25000000010-ABIR,EXT TEXTURE COARSE BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000013-ABIR,THINNER 101      SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000026-ABIR,PRIMER - 75    BIG,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000034-ABIR,RED OXIDE PRIMER    SMALL,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,25000000036-ABIR,SURFACING EXTRA    COARSE,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,26000000028-ABIR,MAGNOLIA - 400,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,26000000031-ABIR,EVORY -211,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,30000000026-ABIR,PLAIN METAL CAN                    0.5 LTR,27-Jan-00,ABIR Stock,EA, -   , -   ,-
1,301002-NOVA,METAL PAIL 18 LTR,25-Jan-00,Nova Packing Material,EA, -   , -   ,-
1,301004-NOVA,METAL PAIL 1 LTR PRINTED,25-Jan-00,Nova Packing Material,EA, -   , -   ,-
1,301007,METAL PAIL 4 LTR,13-Jan-00,Packing Materials,EA, -   , -   ,-
1,301011-NOVA,Plastic Pail 5LTR - Sigma,25-Jan-00,Nova Packing Material,EA, -   , -   ,-
1,301023,SHRINK BAG,13-Jan-00,Packing Materials,EA, (0.00), -   ,-
1,10045-ABIR,XYLENE  210 KG /    165  KG   SBRL,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10046,TOLUENE,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,1007-NV001-P18LT,Nova Enamel Semi Gloss (NON KSS) 18 LTR PAIL,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,1009-NVC006-P01USG,Nova High Gloss (NON KSS) COLOR-006 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,1009-NVC012-P01USG,Nova High Gloss (NON KSS) COLOR-012 1 USG,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,101015-02,AQUEOUS FORMALDEHYDE SOLUTION AF (37-40%),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,101024,WAFEX - P,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,1011-NV001-P01USG,Nova Wall Putty,26-Jan-00,Nova Finished Goods,EA, -   , -   ,-
1,10133-ABIR,CACO3  NO-5 (#20)           25 KG PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10145,MARBLE CHIPS 0.3-0.7,24-Jan-00,Nova Raw Material,kg, -   , -   ,-
1,10167-ABIR,BENTONE                            50 KG PPRBG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,10194-ABIR,PARMETOL DF12             30 KG  PLSTJRYCN,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,102002,Bermocoll EBS 481Q (old BERMOCOL CCA 481 FQ),1-Jan-00,Raw Materials,kg, 0.00 , 75.15 ,#N/A
1,102018,CELFLOC - 2000 ( CELLULOSE ),1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102021-05,Dapro DF 7010,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102021-07,BYK 1615,1-Jan-00,Raw Materials,kg, 0.00 , 72.29 ,#N/A
1,102021-08,SE 227,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102031-03,OPTICRYL SA 5002,1-Jan-00,Raw Materials,kg, -   , -   ,-
1,102034,Bermocoll CCA-425,1-Jan-00,Raw Materials,kg, 0.00 , -   ,#N/A
1,10214-ABIR,SODIUM PERBORATE 200 KG,27-Jan-00,ABIR Stock,kg, -   , -   ,-
1,103002-05,APP C-150,1-Jan-00,Raw Materials,kg, -   , -   ,-
